        T              Rev             ST             Date            Time              X               Y               Z              Vx              Vy              Vz              Xg              Yg              Zg               A               E               W               i             Node            Long             Lat      
 1.139000E+0003              11  2.830543E+0002        20/03/24        06:59:00 -3.710144E+0003 -9.606683E+0002  6.042017E+0003 -6.378542E+0000  4.900210E-0001 -3.838911E+0000  1.155858E+0002 -3.844524E+0003  6.033266E+0003  7.149071E+0003  8.293694E-0004  3.010887E+0002  9.856010E+0001  7.893419E-0001 -8.827792E+0001  5.748213E+0001 
 1.140000E+0003              11  2.833050E+0002        20/03/24        07:00:00 -4.085366E+0003 -9.294111E+0002  5.800009E+0003 -6.124761E+0000  5.515510E-0001 -4.225420E+0000 -1.595499E+0001 -4.203018E+0003  5.790380E+0003  7.150101E+0003  6.868511E-0004  3.077508E+0002  9.855947E+0001  7.903107E-0001 -9.021750E+0001  5.402532E+0001 
 1.141000E+0003              11  2.835557E+0002        20/03/24        07:01:00 -4.444635E+0003 -8.945248E+0002  5.535295E+0003 -5.846969E+0000  6.109494E-0001 -4.595525E+0000 -1.504942E+0002 -4.544017E+0003  5.524826E+0003  7.151180E+0003  5.422958E-0004  3.155659E+0002  9.855882E+0001  7.911981E-0001 -9.189690E+0001  5.054824E+0001 
 1.142000E+0003              11  2.838064E+0002        20/03/24        07:02:00 -4.786543E+0003 -8.561445E+0002  5.248903E+0003 -5.546229E+0000  6.679831E-0001 -4.947765E+0000 -2.873498E+0002 -4.866166E+0003  5.237635E+0003  7.152291E+0003  3.992352E-0004  3.257601E+0002  9.855814E+0001  7.920011E-0001 -9.337942E+0001  4.705582E+0001 
 1.143000E+0003              11  2.840571E+0002        20/03/24        07:03:00 -5.109747E+0003 -8.144187E+0002  4.941948E+0003 -5.223699E+0000  7.224274E-0001 -5.280750E+0000 -4.258188E+0002 -5.168187E+0003  4.929925E+0003  7.153415E+0003  2.645235E-0004  3.418739E+0002  9.855746E+0001  7.927178E-0001 -9.471009E+0001  4.355158E+0001 
 1.144000E+0003              11  2.843078E+0002        20/03/24        07:04:00 -5.412976E+0003 -7.695093E+0002  4.615625E+0003 -4.880626E+0000  7.740674E-0001 -5.593157E+0000 -5.651809E+0002 -5.448888E+0003  4.602894E+0003  7.154535E+0003  1.605026E-0004  1.576463E+0001  9.855678E+0001  7.933479E-0001 -9.592178E+0001  4.003806E+0001 
 1.145000E+0003              11  2.845585E+0002        20/03/24        07:05:00 -5.695038E+0003 -7.215908E+0002  4.271205E+0003 -4.518339E+0000  8.226987E-0001 -5.883746E+0000 -7.047018E+0002 -5.707166E+0003  4.257816E+0003  7.155634E+0003  1.560314E-0004  7.398566E+0001  9.855612E+0001  7.938925E-0001 -9.703906E+0001  3.651715E+0001 
 1.146000E+0003              11  2.848091E+0002        20/03/24        07:06:00 -5.954821E+0003 -6.708495E+0002  3.910035E+0003 -4.138246E+0000  8.681283E-0001 -6.151355E+0000 -8.436368E+0002 -5.942007E+0003  3.896040E+0003  7.156695E+0003  2.472954E-0004  1.085285E+0002  9.855547E+0001  7.943537E-0001 -9.808076E+0001  3.299031E+0001 
 1.147000E+0003              11  2.850598E+0002        20/03/24        07:07:00 -6.191301E+0003 -6.174830E+0002  3.533524E+0003 -3.741830E+0000  9.101752E-0001 -6.394916E+0000 -9.812350E+0002 -6.152500E+0003  3.518978E+0003  7.157700E+0003  3.602005E-0004  1.248473E+0002  9.855487E+0001  7.947353E-0001 -9.906154E+0001  2.945866E+0001 
 1.148000E+0003              11  2.853105E+0002        20/03/24        07:08:00 -6.403545E+0003 -5.616995E+0002  3.143145E+0003 -3.330640E+0000  9.486719E-0001 -6.613450E+0000 -1.116743E+0003 -6.337831E+0003  3.128105E+0003  7.158635E+0003  4.713742E-0004  1.350957E+0002  9.855430E+0001  7.950421E-0001 -9.999309E+0001  2.592313E+0001 
 1.149000E+0003              11  2.855612E+0002        20/03/24        07:09:00 -6.590714E+0003 -5.037165E+0002  2.740428E+0003 -2.906290E+0000  9.834643E-0001 -6.806080E+0000 -1.249407E+0003 -6.497292E+0003  2.724952E+0003  7.159484E+0003  5.740964E-0004  1.429124E+0002  9.855379E+0001  7.952801E-0001 -1.008849E+0002  2.238444E+0001 
 1.150000E+0003              11  2.858119E+0002        20/03/24        07:10:00 -6.752070E+0003 -4.437606E+0002  2.326949E+0003 -2.470449E+0000  1.014413E+0000 -6.972028E+0000 -1.378482E+0003 -6.630284E+0003  2.311099E+0003  7.160234E+0003  6.652421E-0004  1.495524E+0002  9.855333E+0001  7.954565E-0001 -1.017449E+0002  1.884320E+0001 
 1.151000E+0003              11  2.860626E+0002        20/03/24        07:11:00 -6.886973E+0003 -3.820663E+0002  1.904332E+0003 -2.024832E+0000  1.041394E+0000 -7.110626E+0000 -1.503228E+0003 -6.736317E+0003  1.888168E+0003  7.160873E+0003  7.428325E-0004  1.555469E+0002  9.855295E+0001  7.955794E-0001 -1.025796E+0002  1.529995E+0001 
 1.152000E+0003              11  2.863132E+0002        20/03/24        07:12:00 -6.994889E+0003 -3.188749E+0002  1.474233E+0003 -1.571201E+0000  1.064299E+0000 -7.221311E+0000 -1.622920E+0003 -6.815013E+0003  1.457820E+0003  7.161391E+0003  8.054349E-0004  1.611587E+0002  9.855263E+0001  7.956576E-0001 -1.033949E+0002  1.175514E+0001 
 1.153000E+0003              11  2.865639E+0002        20/03/24        07:13:00 -7.075392E+0003 -2.544337E+0002  1.038342E+0003 -1.111347E+0000  1.083036E+0000 -7.303637E+0000 -1.736851E+0003 -6.866109E+0003  1.021744E+0003  7.161780E+0003  8.519810E-0004  1.665348E+0002  9.855240E+0001  7.957009E-0001 -1.041958E+0002  8.209174E+0000 
 1.154000E+0003              11  2.868146E+0002        20/03/24        07:14:00 -7.128163E+0003 -1.889954E+0002  5.983702E+0002 -6.470918E-0001  1.097530E+0000 -7.357269E+0000 -1.844334E+0003 -6.889455E+0003  5.816529E+0002  7.162034E+0003  8.817036E-0004  1.717665E+0002  9.855225E+0001  7.957193E-0001 -1.049869E+0002  4.662427E+0000 
 1.155000E+0003              11  2.870653E+0002        20/03/24        07:15:00 -7.152992E+0003 -1.228161E+0002  1.560476E+0002 -1.802746E-0001  1.107723E+0000 -7.381989E+0000 -1.944704E+0003 -6.885017E+0003  1.392759E+0002  7.162149E+0003  8.941141E-0004  1.769174E+0002  9.855218E+0001  7.957234E-0001 -1.057726E+0002  1.115247E+0000 
 1.156000E+0003              11  2.873160E+0002        20/03/24        07:16:00 -7.149782E+0003 -5.615547E+0001 -2.868882E+0002  2.872542E-0001  1.113573E+0000 -7.377698E+0000 -2.037329E+0003 -6.852877E+0003 -3.036485E+0002  7.162122E+0003  8.889934E-0004  1.820381E+0002  9.855220E+0001  7.957241E-0001 -1.065570E+0002 -2.432029E+0000 
 1.157000E+0003              11  2.875667E+0002        20/03/24        07:17:00 -7.118544E+0003  1.072534E+0001 -7.286963E+0002  7.536411E-0001  1.115059E+0000 -7.344414E+0000 -2.121605E+0003 -6.793231E+0003 -7.453796E+0002  7.161956E+0003  8.663891E-0004  1.871751E+0002  9.855230E+0001  7.957320E-0001 -1.073442E+0002 -5.979066E+0000 
 1.158000E+0003              11  2.878174E+0002        20/03/24        07:18:00 -7.059404E+0003  7.756413E+0001 -1.167641E+0003  1.217038E+0000  1.112173E+0000 -7.282272E+0000 -2.196964E+0003 -6.706389E+0003 -1.184181E+0003  7.161651E+0003  8.266140E-0004  1.923797E+0002  9.855249E+0001  7.957579E-0001 -1.081384E+0002 -9.525525E+0000 
 1.159000E+0003              11  2.880680E+0002        20/03/24        07:19:00 -6.972596E+0003  1.440990E+0002 -1.601997E+0003  1.675608E+0000  1.104930E+0000 -7.191524E+0000 -2.262878E+0003 -6.592772E+0003 -1.618330E+0003  7.161213E+0003  7.702465E-0004  1.977180E+0002  9.855275E+0001  7.958123E-0001 -1.089441E+0002 -1.307105E+0001 
 1.160000E+0003              11  2.883187E+0002        20/03/24        07:20:00 -6.858464E+0003  2.100691E+0002 -2.030059E+0003  2.127538E+0000  1.093358E+0000 -7.072540E+0000 -2.318858E+0003 -6.452913E+0003 -2.046121E+0003  7.160649E+0003  6.981364E-0004  2.032882E+0002  9.855310E+0001  7.959052E-0001 -1.097659E+0002 -1.661525E+0001 
 1.161000E+0003              11  2.885694E+0002        20/03/24        07:21:00 -6.717460E+0003  2.752163E+0002 -2.450146E+0003  2.571043E+0000  1.077506E+0000 -6.925800E+0000 -2.364461E+0003 -6.287449E+0003 -2.465874E+0003  7.159967E+0003  6.114263E-0004  2.092567E+0002  9.855351E+0001  7.960458E-0001 -1.106093E+0002 -2.015772E+0001 
 1.162000E+0003              11  2.888201E+0002        20/03/24        07:22:00 -6.550143E+0003  3.392855E+0002 -2.860612E+0003  3.004371E+0000  1.057436E+0000 -6.751900E+0000 -2.399291E+0003 -6.097125E+0003 -2.875944E+0003  7.159179E+0003  5.116210E-0004  2.159433E+0002  9.855399E+0001  7.962430E-0001 -1.114802E+0002 -2.369796E+0001 
 1.163000E+0003              11  2.890708E+0002        20/03/24        07:23:00 -6.357173E+0003  4.020260E+0002 -3.259845E+0003  3.425818E+0000  1.033232E+0000 -6.551540E+0000 -2.423000E+0003 -5.882783E+0003 -3.274721E+0003  7.158297E+0003  4.008182E-0004  2.240688E+0002  9.855453E+0001  7.965044E-0001 -1.123858E+0002 -2.723543E+0001 
 1.164000E+0003              11  2.893215E+0002        20/03/24        07:24:00 -6.139315E+0003  4.631926E+0002 -3.646283E+0003  3.833729E+0000  1.004991E+0000 -6.325530E+0000 -2.435293E+0003 -5.645365E+0003 -3.660645E+0003  7.157335E+0003  2.826279E-0004  2.356518E+0002  9.855512E+0001  7.968367E-0001 -1.133344E+0002 -3.076947E+0001 
 1.165000E+0003              11  2.895721E+0002        20/03/24        07:25:00 -5.897429E+0003  5.225465E+0002 -4.018414E+0003  4.226504E+0000  9.728266E-0001 -6.074776E+0000 -2.435926E+0003 -5.385903E+0003 -4.032206E+0003  7.156307E+0003  1.674120E-0004  2.584818E+0002  9.855574E+0001  7.972457E-0001 -1.143362E+0002 -3.429929E+0001 
 1.166000E+0003              11  2.898228E+0002        20/03/24        07:26:00 -5.632468E+0003  5.798559E+0002 -4.374782E+0003  4.602610E+0000  9.368676E-0001 -5.800284E+0000 -2.424714E+0003 -5.105517E+0003 -4.387949E+0003  7.155230E+0003  1.115509E-0004  3.199411E+0002  9.855640E+0001  7.977357E-0001 -1.154040E+0002 -3.782390E+0001 
 1.167000E+0003              11  2.900735E+0002        20/03/24        07:27:00 -5.345478E+0003  6.348975E+0002 -4.713995E+0003  4.960582E+0000  8.972581E-0001 -5.503151E+0000 -2.401525E+0003 -4.805412E+0003 -4.726487E+0003  7.154121E+0003  1.968917E-0004  1.219980E+0001  9.855708E+0001  7.983100E-0001 -1.165538E+0002 -4.134207E+0001 
 1.168000E+0003              11  2.903242E+0002        20/03/24        07:28:00 -5.037589E+0003  6.874570E+0002 -5.034731E+0003  5.299030E+0000  8.541562E-0001 -5.184562E+0000 -2.366286E+0003 -4.486865E+0003 -5.046498E+0003  7.152998E+0003  3.325224E-0004  3.146047E+0001  9.855776E+0001  7.989703E-0001 -1.178063E+0002 -4.485220E+0001 
 1.169000E+0003              11  2.905749E+0002        20/03/24        07:29:00 -4.710011E+0003  7.373298E+0002 -5.335739E+0003  5.616645E+0000  8.077329E-0001 -4.845783E+0000 -2.318982E+0003 -4.151230E+0003 -5.346735E+0003  7.151877E+0003  4.786787E-0004  4.206332E+0001  9.855845E+0001  7.997173E-0001 -1.191888E+0002 -4.835218E+0001 
 1.170000E+0003              11  2.908256E+0002        20/03/24        07:30:00 -4.364033E+0003  7.843222E+0002 -5.615847E+0003  5.912200E+0000  7.581724E-0001 -4.488155E+0000 -2.259657E+0003 -3.799923E+0003 -5.626030E+0003  7.150776E+0003  6.271488E-0004  4.981117E+0001  9.855912E+0001  8.005500E-0001 -1.207382E+0002 -5.183916E+0001 
 1.171000E+0003              11  2.910763E+0002        20/03/24        07:31:00 -4.001011E+0003  8.282517E+0002 -5.873968E+0003  6.184561E+0000  7.056700E-0001 -4.113091E+0000 -2.188415E+0003 -3.434420E+0003 -5.883298E+0003  7.149713E+0003  7.743320E-0004  5.631507E+0001  9.855977E+0001  8.014662E-0001 -1.225053E+0002 -5.530917E+0001 
 1.172000E+0003              11  2.913269E+0002        20/03/24        07:32:00 -3.622370E+0003  8.689479E+0002 -6.109099E+0003  6.432683E+0000  6.504325E-0001 -3.722069E+0000 -2.105417E+0003 -3.056250E+0003 -6.117539E+0003  7.148705E+0003  9.177099E-0004  6.217771E+0001  9.856039E+0001  8.024624E-0001 -1.245625E+0002 -5.875653E+0001 
 1.173000E+0003              11  2.915776E+0002        20/03/24        07:33:00 -3.229593E+0003  9.062532E+0002 -6.320328E+0003  6.655620E+0000  5.926765E-0001 -3.316622E+0000 -2.010886E+0003 -2.666988E+0003 -6.327845E+0003  7.147766E+0003  1.055175E-0003  6.767355E+0001  9.856096E+0001  8.035338E-0001 -1.270160E+0002 -6.217281E+0001 
 1.174000E+0003              11  2.918283E+0002        20/03/24        07:34:00 -2.824217E+0003  9.400232E+0002 -6.506837E+0003  6.852523E+0000  5.326278E-0001 -2.898340E+0000 -1.905101E+0003 -2.268250E+0003 -6.513402E+0003  7.146911E+0003  1.184866E-0003  7.294581E+0001  9.856149E+0001  8.046745E-0001 -1.300269E+0002 -6.554498E+0001 
 1.175000E+0003              11  2.920790E+0002        20/03/24        07:35:00 -2.407826E+0003  9.701274E+0002 -6.667905E+0003  7.022646E+0000  4.705208E-0001 -2.468856E+0000 -1.788399E+0003 -1.861682E+0003 -6.673492E+0003  7.146155E+0003  1.305104E-0003  7.807697E+0001  9.856195E+0001  8.058773E-0001 -1.338498E+0002 -6.885196E+0001 
 1.176000E+0003              11  2.923297E+0002        20/03/24        07:36:00 -1.982048E+0003  9.964494E+0002 -6.802909E+0003  7.165346E+0000  4.065969E-0001 -2.029843E+0000 -1.661174E+0003 -1.448958E+0003 -6.807497E+0003  7.145508E+0003  1.414405E-0003  8.311869E+0001  9.856235E+0001  8.071343E-0001 -1.389035E+0002 -7.205773E+0001 
 1.177000E+0003              11  2.925804E+0002        20/03/24        07:37:00 -1.548544E+0003  1.018888E+0003 -6.911329E+0003  7.280085E+0000  3.411042E-0001 -1.583007E+0000 -1.523876E+0003 -1.031772E+0003 -6.914900E+0003  7.144980E+0003  1.511479E-0003  8.810555E+0001  9.856267E+0001  8.084365E-0001 -1.458992E+0002 -7.509690E+0001 
 1.178000E+0003              11  2.928310E+0002        20/03/24        07:38:00 -1.109005E+0003  1.037356E+0003 -6.992748E+0003  7.366434E+0000  2.742966E-0001 -1.130084E+0000 -1.377005E+0003 -6.118289E+0002 -6.995288E+0003  7.144581E+0003  1.595245E-0003  9.306216E+0001  9.856292E+0001  8.097744E-0001 -1.560435E+0002 -7.784402E+0001 
 1.179000E+0003              11  2.930817E+0002        20/03/24        07:39:00 -6.651459E+0002  1.051782E+0003 -7.046853E+0003  7.424071E+0000  2.064322E-0001 -6.728279E-0001 -1.221117E+0003 -1.908379E+0002 -7.048351E+0003  7.144315E+0003  1.664835E-0003  9.800706E+0001  9.856309E+0001  8.111377E-0001 -1.711176E+0002 -8.005421E+0001 
 1.180000E+0003              11  2.933324E+0002        20/03/24        07:40:00 -2.186954E+0002  1.062112E+0003 -7.073436E+0003  7.452781E+0000  1.377733E-0001 -2.130089E-0001 -1.056814E+0003  2.294919E+0002 -7.073888E+0003  7.144187E+0003  1.719606E-0003  1.029550E+0002  9.856317E+0001  8.125159E-0001  1.677482E+0002 -8.130801E+0001 
 1.181000E+0003              11  2.935831E+0002        20/03/24        07:41:00  2.286072E+0002  1.068304E+0003 -7.072398E+0003  7.452462E+0000  6.858471E-0002  2.475948E-0001 -8.847480E+0002  6.474606E+0002 -7.071801E+0003  7.144199E+0003  1.759145E-0003  1.079185E+0002  9.856316E+0001  8.138982E-0001  1.438032E+0002 -8.118752E+0001 
 1.182000E+0003              11  2.938338E+0002        20/03/24        07:42:00  6.750195E+0002  1.070336E+0003 -7.043745E+0003  7.423119E+0000 -8.667734E-0004  7.072031E-0001 -7.056131E+0002  1.061383E+0003 -7.042101E+0003  7.144351E+0003  1.783271E-0003  1.129083E+0002  9.856307E+0001  8.152738E-0001  1.236162E+0002 -7.974126E+0001 
 1.183000E+0003              11  2.940845E+0002        20/03/24        07:43:00  1.118803E+0003  1.068200E+0003 -6.987589E+0003  7.364869E+0000 -7.031342E-0002  1.164039E+0000 -5.201467E+0002  1.469598E+0003 -6.984906E+0003  7.144641E+0003  1.792034E-0003  1.179347E+0002  9.856290E+0001  8.166318E-0001  1.094908E+0002 -7.741859E+0001 
 1.184000E+0003              11  2.943351E+0002        20/03/24        07:44:00  1.558230E+0003  1.061904E+0003 -6.904151E+0003  7.277935E+0000 -1.394875E-0001  1.616338E+0000 -3.291247E+0002  1.870470E+0003 -6.900438E+0003  7.145063E+0003  1.785709E-0003  1.230072E+0002  9.856265E+0001  8.179619E-0001  9.997951E+0001 -7.461151E+0001 
 1.185000E+0003              11  2.945858E+0002        20/03/24        07:45:00  1.991588E+0003  1.051473E+0003 -6.793754E+0003  7.162650E+0000 -2.081222E-0001  2.062350E+0000 -1.333584E+0002  2.262401E+0003 -6.789026E+0003  7.145611E+0003  1.764789E-0003  1.281355E+0002  9.856232E+0001  8.192539E-0001  9.337343E+0001 -7.153984E+0001 
 1.186000E+0003              11  2.948365E+0002        20/03/24        07:46:00  2.417190E+0003  1.036946E+0003 -6.656829E+0003  7.019457E+0000 -2.759525E-0001  2.500347E+0000  6.630833E+0001  2.643833E+0003 -6.651104E+0003  7.146277E+0003  1.729971E-0003  1.333293E+0002  9.856192E+0001  8.204985E-0001  8.856330E+0001 -6.831585E+0001 
 1.187000E+0003              11  2.950872E+0002        20/03/24        07:47:00  2.833376E+0003  1.018380E+0003 -6.493907E+0003  6.848902E+0000 -3.427164E-0001  2.928634E+0000  2.690032E+0002  3.013257E+0003 -6.487208E+0003  7.147050E+0003  1.682142E-0003  1.385987E+0002  9.856145E+0001  8.216870E-0001  8.489854E+0001 -6.499851E+0001 
 1.188000E+0003              11  2.953379E+0002        20/03/24        07:48:00  3.238524E+0003  9.958463E+0002 -6.305621E+0003  6.651635E+0000 -4.081555E-0001  3.345546E+0000  4.738290E+0002  3.369216E+0003 -6.297973E+0003  7.147919E+0003  1.622360E-0003  1.439542E+0002  9.856093E+0001  8.228116E-0001  8.199472E+0001 -6.162063E+0001 
 1.189000E+0003              11  2.955886E+0002        20/03/24        07:49:00  3.631053E+0003  9.694326E+0002 -6.092702E+0003  6.428413E+0000 -4.720162E-0001  3.749462E+0000  6.798674E+0002  3.710314E+0003 -6.084136E+0003  7.148869E+0003  1.551828E-0003  1.494071E+0002  9.856035E+0001  8.238655E-0001  7.961648E+0001 -5.820160E+0001 
 1.190000E+0003              11  2.958393E+0002        20/03/24        07:50:00  4.009431E+0003  9.392409E+0002 -5.855977E+0003  6.180089E+0000 -5.340503E-0001  4.138810E+0000  8.861830E+0002  4.035219E+0003 -5.846526E+0003  7.149886E+0003  1.471871E-0003  1.549692E+0002  9.855974E+0001  8.248431E-0001  7.761378E+0001 -5.475349E+0001 
 1.191000E+0003              11  2.960899E+0002        20/03/24        07:51:00  4.372181E+0003  9.053879E+0002 -5.596366E+0003  5.907616E+0000 -5.940165E-0001  4.512068E+0000  1.091828E+0003  4.342669E+0003 -5.586067E+0003  7.150954E+0003  1.383907E-0003  1.606532E+0002  9.855910E+0001  8.257399E-0001  7.588728E+0001 -5.128416E+0001 
 1.192000E+0003              11  2.963406E+0002        20/03/24        07:52:00  4.717883E+0003  8.680049E+0002 -5.314880E+0003  5.612041E+0000 -6.516809E-0001  4.867775E+0000  1.295845E+0003  4.631477E+0003 -5.303772E+0003  7.152056E+0003  1.289415E-0003  1.664723E+0002  9.855843E+0001  8.265527E-0001  7.436886E+0001 -4.779895E+0001 
 1.193000E+0003              11  2.965913E+0002        20/03/24        07:53:00  5.045186E+0003  8.272368E+0002 -5.012612E+0003  5.294502E+0000 -7.068181E-0001  5.204535E+0000  1.497275E+0003  4.900538E+0003 -5.000740E+0003  7.153175E+0003  1.189903E-0003  1.724401E+0002  9.855776E+0001  8.272796E-0001  7.301037E+0001 -4.430157E+0001 
 1.194000E+0003              11  2.968420E+0002        20/03/24        07:54:00  5.352808E+0003  7.832416E+0002 -4.690741E+0003  4.956226E+0000 -7.592120E-0001  5.521024E+0000  1.695156E+0003  5.148828E+0003 -4.678150E+0003  7.154295E+0003  1.086867E-0003  1.785702E+0002  9.855709E+0001  8.279202E-0001  7.177683E+0001 -4.079472E+0001 
 1.195000E+0003              11  2.970927E+0002        20/03/24        07:55:00  5.639545E+0003  7.361903E+0002 -4.350520E+0003  4.598520E+0000 -8.086569E-0001  5.815994E+0000  1.888532E+0003  5.375415E+0003 -4.337260E+0003  7.155396E+0003  9.817587E-0004  1.848757E+0002  9.855643E+0001  8.284751E-0001  7.064221E+0001 -3.728039E+0001 
 1.196000E+0003              11  2.973434E+0002        20/03/24        07:56:00  5.904270E+0003  6.862657E+0002 -3.993275E+0003  4.222774E+0000 -8.549579E-0001  6.088278E+0000  2.076458E+0003  5.579456E+0003 -3.979398E+0003  7.156463E+0003  8.759422E-0004  1.913678E+0002  9.855579E+0001  8.289467E-0001  6.958667E+0001 -3.376009E+0001 
